-725	71	932	223	-959	-599	2075	1674	6503	74	38	197	-355	-55	4367	54	130	3	
-725	71	932	223	-959	-599	2089	1648	6545	75	38	197	-353	-56	4367	54	130	3	
-725	71	932	223	-959	-599	2046	1663	6484	73	39	197	-355	-56	4361	54	130	3	
-725	71	932	223	-959	-599	2040	1661	6502	75	39	197	-358	-55	4357	54	131	3	
-725	71	932	223	-959	-599	2073	1675	6541	74	40	197	-357	-54	4357	54	131	3	
-725	71	932	223	-959	-599	2058	1682	6548	74	39	197	-357	-51	4358	54	131	3	
-725	71	932	223	-959	-599	2084	1666	6549	76	39	197	-355	-51	4359	54	131	3	
-725	71	932	223	-959	-599	2082	1648	6592	77	38	197	-354	-53	4364	54	131	3	
-725	71	932	223	-959	-599	2068	1672	6588	78	38	197	-354	-52	4369	54	131	3	
-725	71	932	223	-959	-599	2111	1661	6560	78	38	197	-349	-52	4370	55	130	3	
-725	71	932	223	-959	-599	2068	1645	6565	74	39	196	-350	-54	4371	55	130	3	
-725	71	932	223	-959	-599	2081	1650	6601	76	39	197	-348	-54	4376	55	131	3	
-725	71	932	223	-959	-599	2058	1631	6525	74	38	197	-350	-57	4373	54	130	3	
-725	71	932	223	-959	-599	2083	1669	6534	75	39	196	-348	-56	4371	54	130	2	
-725	71	932	223	-959	-599	2097	1655	6582	76	38	197	-346	-56	4374	55	130	3	
-725	71	932	223	-959	-599	2092	1651	6573	77	38	197	-344	-57	4376	55	130	3	
-725	71	932	223	-959	-599	2055	1677	6569	75	38	197	-346	-55	4377	55	130	3	
-725	71	932	223	-959	-599	2064	1688	6541	72	38	197	-348	-52	4376	54	130	3	
-725	71	932	223	-959	-599	2100	1666	6492	76	38	197	-345	-52	4369	54	130	3	
-725	71	932	223	-959	-599	2091	1656	6494	75	40	197	-343	-52	4364	54	130	3	
-725	71	932	223	-959	-599	2075	1640	6519	74	39	197	-344	-55	4361	54	130	3	
-725	71	932	223	-959	-599	2078	1668	6533	75	39	197	-343	-54	4360	54	130	3	
-725	71	932	223	-959	-599	2077	1657	6533	77	39	198	-344	-54	4359	54	130	3	
-725	71	932	223	-959	-599	2080	1660	6583	77	39	197	-343	-54	4364	55	130	3	
-725	71	932	223	-959	-599	2060	1674	6570	75	39	196	-345	-53	4366	54	130	3	
-725	71	932	223	-959	-599	2079	1657	6529	75	39	197	-345	-53	4365	54	130	3	
-725	71	932	223	-959	-599	2075	1639	6587	78	38	197	-345	-55	4369	55	130	3	
-725	71	932	223	-959	-599	2087	1661	6552	77	38	197	-344	-55	4369	55	130	3	
-725	71	932	223	-959	-599	2065	1665	6533	74	38	196	-345	-54	4367	55	130	3	
-725	71	932	223	-959	-599	2089	1675	6561	75	39	197	-344	-53	4369	55	130	3	
-725	71	932	223	-959	-599	2088	1636	6519	76	39	197	-343	-55	4366	55	130	3	
-725	71	932	223	-959	-599	2086	1643	6545	76	39	197	-342	-57	4366	55	130	3	
-725	71	932	223	-959	-599	2061	1642	6599	76	38	197	-344	-59	4371	55	130	3	
-725	71	932	223	-959	-599	2074	1666	6556	74	38	196	-344	-57	4371	55	130	3	
-725	71	932	223	-959	-599	2080	1654	6565	75	37	197	-344	-58	4373	55	130	3	
-725	71	932	223	-959	-599	2094	1664	6557	74	38	197	-342	-57	4373	54	130	3	
-725	71	932	223	-959	-599	2071	1639	6476	75	40	197	-343	-59	4365	54	130	3	
-725	71	932	223	-959	-599	2067	1651	6505	72	38	197	-344	-59	4361	54	130	3	
-725	71	932	223	-959	-599	2057	1651	6531	75	39	196	-346	-60	4360	54	130	3	
-725	71	932	223	-959	-599	2081	1667	6563	74	39	196	-345	-58	4363	54	130	2	
-725	71	932	223	-959	-599	2083	1668	6498	73	39	197	-345	-57	4358	54	130	3	
-725	71	932	223	-959	-599	2092	1646	6513	77	39	198	-343	-58	4355	54	130	3	
-725	71	932	223	-959	-599	2062	1649	6589	76	37	197	-345	-59	4361	54	130	3	
-725	71	932	223	-959	-599	2060	1641	6599	76	38	197	-346	-60	4366	54	130	3	
-725	71	932	223	-959	-599	2058	1659	6534	74	37	196	-348	-60	4365	54	130	2	
-725	71	932	223	-959	-599	2059	1663	6551	73	39	196	-349	-59	4366	54	130	2	
-725	71	932	223	-959	-599	2070	1686	6542	76	39	198	-350	-56	4365	54	130	2	
-725	71	932	223	-959	-599	2104	1658	6588	78	39	197	-346	-56	4370	54	130	3	
-725	71	932	223	-959	-599	2068	1638	6550	76	39	197	-347	-58	4370	54	130	3	
-725	71	932	223	-959	-599	2057	1675	6572	74	38	196	-349	-56	4372	54	130	2	
-725	71	932	223	-959	-599	2064	1652	6514	75	39	197	-349	-57	4368	54	130	2	
-725	71	932	223	-959	-599	2097	1664	6536	75	40	197	-347	-56	4367	54	130	3	
-725	71	932	223	-959	-599	2081	1637	6596	77	39	197	-346	-58	4372	54	130	3	
-725	71	932	223	-959	-599	2092	1656	6593	77	38	197	-344	-58	4376	55	130	3	
-725	71	932	223	-959	-599	2072	1669	6544	74	39	197	-345	-57	4375	55	130	3	
-725	71	932	223	-959	-599	2089	1670	6535	77	39	197	-344	-55	4373	55	131	3	
-725	71	932	223	-959	-599	2069	1657	6527	75	38	197	-345	-56	4370	55	130	3	
-725	71	932	223	-959	-599	2078	1652	6548	78	38	197	-344	-56	4370	55	130	3	
-725	71	932	223	-959	-599	2058	1664	6576	74	38	197	-346	-56	4372	55	130	3	
-725	71	932	223	-959	-599	2113	1656	6543	76	39	197	-343	-56	4371	55	130	3	
-725	71	932	223	-959	-599	2087	1655	6547	77	40	197	-342	-56	4371	55	130	3	
-725	71	932	223	-959	-599	2065	1652	6563	77	38	197	-343	-57	4372	55	130	3	
-725	71	932	223	-959	-599	2105	1641	6504	77	39	197	-340	-59	4367	55	130	3	
-725	71	932	223	-959	-599	2059	1668	6473	74	39	197	-343	-57	4360	55	130	3	
-725	71	932	223	-959	-599	2082	1660	6519	75	38	197	-342	-57	4358	55	130	3	
-725	71	932	223	-959	-599	2100	1649	6580	77	39	197	-340	-58	4362	55	130	3	
-725	71	932	223	-959	-599	2073	1637	6487	73	39	197	-341	-60	4356	55	130	3	
-725	71	932	223	-959	-599	2099	1668	6532	77	39	197	-339	-58	4356	55	131	3	
-725	71	932	223	-959	-599	2090	1644	6540	77	40	197	-338	-60	4356	55	131	3	
-725	71	932	223	-959	-599	2073	1669	6557	74	39	197	-339	-58	4358	55	131	3	
-725	71	932	223	-959	-599	2093	1649	6530	77	40	197	-338	-59	4358	55	131	3	
-725	71	932	223	-959	-599	2091	1630	6560	76	39	197	-337	-61	4360	55	131	3	
-725	71	932	223	-959	-599	2092	1655	6590	77	38	197	-336	-61	4365	55	131	3	
-725	71	932	223	-959	-599	2076	1647	6577	77	39	197	-337	-62	4368	55	131	3	
-725	71	932	223	-959	-599	2062	1652	6525	75	38	197	-339	-62	4366	55	131	3	
-725	71	932	223	-959	-599	2067	1665	6494	74	38	197	-341	-60	4360	55	131	3	
-725	71	932	223	-959	-599	2098	1660	6571	76	38	197	-339	-60	4363	55	130	3	
-725	71	932	223	-959	-599	2083	1654	6510	76	38	197	-339	-60	4360	55	130	3	
-725	71	932	223	-959	-599	2080	1663	6518	74	38	196	-339	-59	4358	55	130	3	
-725	71	932	223	-959	-599	2074	1663	6497	74	39	196	-340	-58	4354	55	130	2	
-725	71	932	223	-959	-599	2087	1652	6551	75	38	197	-339	-59	4355	54	130	2	
-725	71	932	223	-959	-599	2090	1646	6516	76	38	197	-339	-60	4353	55	130	3	
-725	71	932	223	-959	-599	2084	1639	6496	76	39	197	-338	-61	4350	55	130	3	
-725	71	932	223	-959	-599	2068	1657	6519	77	39	197	-340	-61	4348	55	130	3	
-725	71	932	223	-959	-599	2059	1671	6555	75	39	197	-342	-59	4351	55	130	3	
-725	71	932	223	-959	-599	2087	1654	6545	77	39	197	-341	-59	4352	55	130	3	
-725	71	932	223	-959	-599	2082	1646	6515	77	38	197	-341	-60	4351	55	130	3	
-725	71	932	223	-959	-599	2093	1645	6550	77	39	197	-340	-61	4353	55	130	3	
-725	71	932	223	-959	-599	2064	1654	6518	75	38	196	-342	-61	4351	55	130	3	
-725	71	932	223	-959	-599	2082	1644	6538	76	38	197	-341	-62	4352	55	130	3	
-725	71	932	223	-959	-599	2058	1651	6481	73	38	196	-343	-62	4347	55	130	2	
-725	71	932	223	-959	-599	2087	1669	6445	73	40	197	-342	-60	4339	54	130	2	
-725	71	932	223	-959	-599	2089	1652	6526	76	39	197	-341	-60	4339	54	130	2	
-725	71	932	223	-959	-599	2080	1647	6523	76	38	197	-341	-61	4340	54	130	2	
-725	71	932	223	-959	-599	2070	1662	6513	74	38	196	-342	-60	4339	54	130	2	
-725	71	932	223	-959	-599	2068	1652	6587	75	39	197	-343	-60	4346	54	130	2	
-725	71	932	223	-959	-599	2105	1649	6535	78	39	197	-341	-61	4347	55	130	2	
-725	71	932	223	-959	-599	2093	1655	6512	74	38	196	-339	-61	4345	54	130	2	
-725	71	932	223	-959	-599	2077	1671	6461	74	40	197	-340	-59	4339	54	130	2	
-725	71	932	223	-959	-599	2075	1646	6490	74	39	197	-341	-60	4336	54	131	2	
-725	71	932	223	-959	-599	2082	1653	6553	76	38	197	-340	-60	4339	54	130	2	
-725	71	932	223	-959	-599	2081	1669	6485	73	39	196	-340	-59	4336	54	131	2	
-725	71	932	223	-959	-599	2087	1642	6489	75	38	197	-340	-60	4333	54	130	2	
-725	71	932	223	-959	-599	2104	1645	6551	77	38	197	-338	-61	4337	54	130	2	
-725	71	932	223	-959	-599	2082	1637	6465	75	38	197	-338	-63	4332	54	130	2	
-725	71	932	223	-959	-599	2090	1653	6549	74	39	197	-337	-62	4335	54	130	2	
-725	71	932	223	-959	-599	2119	1624	6515	76	39	197	-334	-65	4335	54	130	2	
-725	71	932	223	-959	-599	2106	1646	6565	78	38	196	-332	-65	4340	55	130	2	
-725	71	932	223	-959	-599	2076	1663	6544	75	39	196	-333	-64	4343	55	130	2	
-725	71	932	223	-959	-599	2096	1642	6507	76	39	197	-332	-65	4341	55	131	2	
-725	71	932	223	-959	-599	2069	1666	6581	76	38	197	-334	-63	4347	55	130	2	
-725	71	932	223	-959	-599	2098	1625	6512	76	37	196	-333	-66	4346	55	130	2	
-725	71	932	223	-959	-599	2085	1677	6576	75	38	196	-333	-63	4351	55	130	2	
-725	71	932	223	-959	-599	2101	1639	6521	78	39	197	-332	-64	4350	55	130	2	
-725	71	932	223	-959	-599	2083	1650	6468	73	39	196	-333	-64	4343	55	130	2	
-725	71	932	223	-959	-599	2081	1664	6544	75	39	197	-334	-63	4345	55	130	2	
-725	71	932	223	-959	-599	2105	1644	6498	75	39	197	-332	-63	4343	55	130	2	
-725	71	932	223	-959	-599	2093	1648	6581	77	38	197	-331	-64	4348	55	130	2	
-725	71	932	223	-959	-599	2070	1647	6559	76	38	196	-333	-64	4351	55	130	2	
-725	71	932	223	-959	-599	2080	1662	6568	75	39	197	-334	-63	4355	55	130	2	
-725	71	932	223	-959	-599	2114	1658	6567	79	39	197	-331	-62	4358	55	130	2	
-725	71	932	223	-959	-599	2088	1629	6557	75	38	197	-332	-64	4360	55	130	2	
-725	71	932	223	-959	-599	2102	1647	6484	73	39	197	-330	-65	4354	55	130	2	
-725	71	932	223	-959	-599	2074	1654	6483	74	39	196	-332	-64	4349	54	130	2	
-725	71	932	223	-959	-599	2100	1645	6532	76	39	197	-331	-65	4349	54	130	2	
-725	71	932	223	-959	-599	2071	1644	6505	73	38	197	-333	-65	4347	54	130	2	
-725	71	932	223	-959	-599	2071	1676	6501	74	37	196	-335	-62	4344	54	130	2	
-725	71	932	223	-959	-599	2093	1669	6500	76	39	197	-334	-61	4342	54	130	2	
-725	71	932	223	-959	-599	2092	1657	6556	76	37	197	-333	-60	4345	54	130	2	
-725	71	932	223	-959	-599	2069	1656	6507	73	39	196	-335	-60	4343	54	130	2	
-725	71	932	223	-959	-599	2098	1658	6549	76	39	197	-334	-60	4346	54	130	2	
-725	71	932	223	-959	-599	2112	1651	6575	79	39	197	-331	-60	4351	55	130	2	
-725	71	932	223	-959	-599	2076	1648	6524	78	38	197	-333	-61	4350	55	130	2	
-725	71	932	223	-959	-599	2079	1663	6539	74	38	196	-334	-60	4351	55	130	2	
-725	71	932	223	-959	-599	2080	1659	6508	74	38	197	-334	-59	4349	54	130	2	
-725	71	932	223	-959	-599	2090	1652	6553	76	38	197	-334	-60	4351	55	130	2	
-725	71	932	223	-959	-599	2090	1646	6533	77	38	197	-334	-60	4351	55	130	2	
-725	71	932	223	-959	-599	2066	1660	6544	74	37	196	-336	-60	4352	55	130	2	
-725	71	932	223	-959	-599	2084	1673	6516	73	39	197	-336	-58	4351	54	130	2	
-725	71	932	223	-959	-599	2100	1676	6554	78	40	197	-335	-56	4353	55	130	2	
-725	71	932	223	-959	-599	2095	1640	6509	76	38	197	-334	-58	4351	55	130	2	
-725	71	932	223	-959	-599	2092	1655	6487	73	39	196	-333	-58	4346	54	130	2	
-725	71	932	223	-959	-599	2101	1664	6523	75	40	196	-332	-57	4346	54	130	2	
-725	71	932	223	-959	-599	2107	1629	6556	78	39	197	-330	-60	4349	55	130	2	
-725	71	932	223	-959	-599	2082	1651	6515	75	38	196	-331	-60	4347	55	130	2	
-725	71	932	223	-959	-599	2096	1665	6518	76	38	197	-330	-59	4346	55	130	2	
-725	71	932	223	-959	-599	2096	1652	6538	76	40	197	-330	-59	4348	55	130	2	
-725	71	932	223	-959	-599	2092	1658	6490	75	38	197	-330	-59	4344	55	130	2	
-725	71	932	223	-959	-599	2095	1665	6479	73	39	196	-329	-58	4339	54	130	2	
-725	71	932	223	-959	-599	2096	1666	6429	75	39	197	-329	-57	4330	54	130	2	
-725	71	932	223	-959	-599	2095	1654	6462	76	39	197	-329	-57	4325	54	130	2	
-725	71	932	223	-959	-599	2086	1619	6507	77	39	197	-329	-61	4326	55	130	2	
-725	71	932	223	-959	-599	2086	1656	6522	75	39	196	-330	-61	4327	54	131	2	
-725	71	932	223	-959	-599	2095	1653	6562	76	38	197	-329	-61	4333	55	130	2	
-725	71	932	223	-959	-599	2051	1662	6485	74	38	197	-333	-60	4330	54	130	2	
-725	71	932	223	-959	-599	2089	1670	6534	76	38	197	-333	-58	4332	54	130	2	
-725	71	932	223	-959	-599	2106	1649	6494	78	39	197	-331	-59	4330	55	130	2	
-725	71	932	223	-959	-599	2074	1639	6536	74	39	196	-333	-61	4333	54	130	2	
-725	71	932	223	-959	-599	2074	1661	6499	73	38	196	-334	-60	4331	54	130	2	
-725	71	932	223	-959	-599	2073	1671	6456	76	39	197	-336	-58	4326	54	130	2	
-725	71	932	223	-959	-599	2098	1641	6541	76	39	197	-335	-60	4329	54	130	2	
-725	71	932	223	-959	-599	2082	1635	6473	75	39	197	-335	-62	4326	54	130	2	
-725	71	932	223	-959	-599	2084	1656	6496	74	39	197	-335	-61	4325	54	131	2	
-725	71	932	223	-959	-599	2071	1657	6566	75	39	197	-337	-61	4331	54	130	2	
-725	71	932	223	-959	-599	2099	1644	6536	77	39	197	-335	-62	4333	54	131	2	
-725	71	932	223	-959	-599	2096	1652	6510	76	39	197	-334	-62	4333	54	131	2	
-725	71	932	223	-959	-599	2099	1651	6563	76	38	197	-333	-62	4338	54	131	2	
-725	71	932	223	-959	-599	2058	1659	6488	74	39	197	-336	-61	4335	54	131	2	
-725	71	932	223	-959	-599	2077	1662	6531	76	39	197	-337	-60	4336	54	131	3	
-725	71	932	223	-959	-599	2088	1636	6548	77	39	197	-336	-62	4340	55	131	3	
-725	71	932	223	-959	-598	2090	1637	6576	78	38	197	-336	-64	4345	55	131	3	
-725	71	932	223	-959	-599	2092	1663	6532	75	38	197	-335	-62	4346	55	130	3	
-725	71	932	223	-959	-599	2078	1676	6591	76	39	197	-336	-60	4352	55	130	3	
-725	71	932	223	-959	-599	2094	1639	6568	78	38	197	-335	-61	4356	55	130	3	
-725	71	932	223	-959	-599	2119	1650	6550	78	39	197	-332	-62	4357	55	130	3	
-725	71	932	223	-959	-599	2079	1662	6520	76	40	196	-333	-61	4355	55	131	3	
-725	71	932	223	-959	-599	2065	1656	6484	73	38	197	-335	-60	4350	55	131	3	
-725	71	932	223	-959	-599	2092	1660	6494	75	40	197	-335	-60	4347	55	131	3	
-725	71	932	223	-959	-599	2081	1659	6571	78	39	197	-335	-59	4351	55	131	3	
-725	71	932	223	-959	-599	2082	1635	6563	77	40	197	-335	-61	4354	55	131	3	
-725	71	932	223	-959	-599	2067	1666	6469	75	40	197	-337	-60	4348	55	131	3	
-725	71	932	223	-959	-599	2088	1671	6519	74	38	196	-337	-58	4347	55	131	3	
-725	71	932	223	-959	-599	2071	1656	6534	74	37	197	-338	-58	4347	55	131	3	
-725	71	932	223	-959	-599	2108	1653	6511	76	39	197	-336	-58	4346	55	131	3	
-725	71	932	223	-959	-599	2092	1654	6583	77	39	197	-335	-59	4351	55	131	3	
-725	71	932	223	-959	-599	2081	1654	6525	75	39	196	-336	-59	4351	55	131	2	
-725	71	932	223	-959	-599	2070	1641	6499	74	39	197	-337	-60	4347	55	131	2	
-725	71	932	223	-959	-599	2071	1671	6527	74	39	197	-338	-59	4347	54	131	2	
-725	71	932	223	-959	-599	2091	1658	6533	79	39	197	-338	-58	4348	55	131	2	
-725	71	932	223	-959	-599	2112	1647	6576	77	39	197	-335	-59	4353	55	131	3	
-725	71	932	223	-959	-599	2088	1653	6482	76	39	197	-334	-59	4348	55	131	3	
-725	71	932	223	-959	-599	2068	1639	6509	76	39	197	-336	-61	4346	55	131	3	
-725	71	932	223	-959	-599	2061	1666	6474	73	39	197	-339	-60	4340	55	131	3	
-725	71	932	223	-959	-599	2077	1660	6498	73	38	197	-339	-59	4338	54	131	3	
-725	71	932	223	-959	-599	2096	1639	6480	75	39	197	-338	-61	4334	54	131	3	
-725	71	932	223	-959	-599	2098	1631	6533	76	39	198	-336	-63	4336	54	131	3	
-725	71	932	223	-959	-599	2082	1645	6511	76	39	197	-337	-63	4336	54	131	3	
-725	71	932	223	-959	-599	2077	1632	6478	76	38	197	-337	-65	4332	54	131	3	
-725	71	932	223	-959	-599	2063	1651	6603	76	38	197	-339	-65	4341	55	130	3	
-725	71	932	223	-959	-599	2064	1670	6504	74	40	197	-341	-63	4339	54	131	3	
-725	71	932	223	-959	-599	2085	1651	6538	77	39	198	-341	-63	4341	55	131	3	
-725	71	932	223	-959	-599	2104	1643	6538	78	39	198	-338	-64	4343	55	131	3	
-725	71	932	223	-959	-599	2085	1643	6548	77	38	197	-338	-65	4345	55	131	3	
-725	72	932	223	-959	-598	2117	1787	6836	72	38	197	-335	-51	4376	55	131	3	
-725	72	931	223	-959	-598	2153	1751	6660	75	42	197	-328	-42	4387	54	131	3	
-724	72	930	224	-958	-598	2233	1668	6521	77	44	197	-314	-43	4382	55	131	3	
-724	73	929	224	-958	-597	2078	1633	6438	73	40	197	-317	-46	4370	54	131	3	
-723	74	927	225	-958	-597	2094	1762	6652	71	37	197	-318	-37	4380	54	131	3	
-723	75	925	226	-957	-596	2220	1571	6396	77	46	197	-306	-48	4364	54	132	3	
-722	76	924	226	-957	-596	2091	1703	6645	75	39	197	-308	-44	4374	54	132	3	
-721	77	922	227	-957	-595	2074	1683	6606	73	39	197	-312	-43	4379	54	132	3	
-721	78	920	228	-956	-595	2133	1554	6465	81	44	197	-310	-54	4370	55	132	3	
-720	80	918	229	-956	-594	2307	1758	6531	73	51	196	-290	-45	4368	54	133	3	
-719	81	916	230	-955	-593	2071	1618	6619	77	36	197	-296	-50	4375	54	133	3	
-718	82	913	231	-955	-592	2029	1496	6508	87	37	200	-305	-67	4370	56	132	3	
-717	84	911	232	-954	-592	2253	1693	6551	72	49	196	-292	-62	4370	55	133	3	
-717	85	909	233	-954	-591	1976	1411	6530	82	36	195	-307	-86	4368	56	133	3	
-716	86	907	234	-954	-590	2297	1617	6484	76	47	198	-289	-87	4362	56	133	3	
-715	88	904	235	-953	-590	2014	1637	6552	74	37	196	-300	-86	4363	55	133	3	
-714	89	902	236	-953	-589	2199	1578	6612	81	38	199	-293	-91	4370	56	132	3	
-713	91	900	237	-952	-588	2180	1651	6505	79	43	197	-287	-88	4365	56	133	3	
-713	92	897	238	-952	-588	2072	1628	6556	77	42	197	-294	-88	4366	56	133	3	
-712	93	895	239	-951	-587	2122	1579	6402	82	38	197	-294	-93	4352	57	132	3	
-711	95	892	240	-951	-586	1898	1820	6492	70	31	195	-317	-73	4348	56	131	2	
-710	96	890	241	-950	-586	2337	1483	6626	84	48	199	-294	-89	4358	57	132	3	
-709	98	887	242	-950	-585	2000	1700	6517	73	34	196	-306	-81	4356	56	132	3	
-708	99	885	243	-949	-584	2237	1607	6512	82	45	198	-294	-84	4353	57	132	3	
-708	101	883	244	-949	-584	2134	1490	6687	81	40	198	-294	-98	4368	57	132	3	
-707	102	880	245	-949	-583	2078	1550	6500	82	38	197	-299	-104	4364	57	132	3	
-706	104	878	246	-948	-582	1982	1647	6544	72	35	195	-313	-101	4363	57	131	3	
-705	106	875	247	-948	-582	2460	1528	6585	84	53	198	-278	-109	4368	57	133	3	
-704	107	873	248	-947	-581	1887	1648	6556	76	28	196	-303	-105	4368	57	131	3	
-704	109	870	249	-947	-580	2293	1584	6459	75	47	199	-286	-107	4359	57	132	3	
-703	110	868	250	-947	-580	2298	1409	6531	90	48	198	-270	-127	4358	58	133	3	
-702	112	865	251	-946	-579	2091	1628	6518	75	40	196	-276	-123	4356	58	133	3	
-701	113	863	252	-946	-578	2062	1610	6574	79	36	197	-284	-121	4360	58	132	3	
-701	115	860	253	-945	-578	2094	1650	6583	77	42	197	-288	-116	4364	58	132	3	
-700	117	858	254	-945	-577	2352	1409	6422	87	49	198	-266	-135	4352	58	133	3	
-699	118	855	254	-944	-576	1889	1680	6394	75	37	196	-293	-124	4338	58	133	3	
-698	120	853	255	-944	-576	1954	1865	6699	67	32	196	-310	-97	4356	57	132	3	
-698	122	850	256	-944	-575	2496	1253	6380	89	55	199	-272	-133	4341	58	133	3	
-697	123	848	257	-943	-575	2194	1446	6447	89	48	197	-267	-147	4333	59	134	3	
-696	125	846	258	-943	-574	2116	1766	6675	75	41	197	-271	-127	4349	58	134	3	
